09:48:25.384 INFO  [main][SpringBootTestContextBootstrapper.getTestExecutionListeners(AbstractTestContextBootstrapper.java:174)] Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@1e044120, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@2cf23c81, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@3624da92, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@35fe2125, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@94f6bfb, org.springframework.test.context.support.DirtiesContextTestExecutionListener@34645867, org.springframework.test.context.transaction.TransactionalTestExecutionListener@2484f433, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@60b71e8f, org.springframework.test.context.event.EventPublishingTestExecutionListener@1255b1d1, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@464649c, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@7c22d4f, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@5f59185e, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@60bdf15d, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@47da3952, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@51e4ccb3]
09:48:25.620 INFO  [main][LottoProjectApplicationTests.logStarting(StartupInfoLogger.java:55)] Starting LottoProjectApplicationTests using Java 17.0.10 on LAPTOP-FFEFJF33 with PID 17932 (started by fansy_w1161jp in D:\SpringBoot\WorkSpace\Demo_20240513\Lotto_Project)
09:48:25.621 INFO  [main][LottoProjectApplicationTests.logStartupProfileInfo(SpringApplication.java:631)] No active profile set, falling back to 1 default profile: "default"
09:48:26.051 INFO  [main][RepositoryConfigurationDelegate.registerRepositoriesIn(RepositoryConfigurationDelegate.java:132)] Bootstrapping Spring Data JPA repositories in DEFAULT mode.
09:48:26.107 INFO  [main][RepositoryConfigurationDelegate.registerRepositoriesIn(RepositoryConfigurationDelegate.java:201)] Finished Spring Data repository scanning in 49 ms. Found 9 JPA repository interfaces.
09:48:26.512 INFO  [main][HikariDataSource.getConnection(HikariDataSource.java:110)] HikariPool-1 - Starting...
09:48:26.649 INFO  [main][HikariDataSource.getConnection(HikariDataSource.java:123)] HikariPool-1 - Start completed.
09:48:26.703 INFO  [main][LogHelper.logPersistenceUnitInformation(LogHelper.java:31)] HHH000204: Processing PersistenceUnitInfo [name: default]
09:48:26.753 INFO  [main][Version.logVersion(Version.java:44)] HHH000412: Hibernate ORM core version 5.6.14.Final
09:48:26.895 INFO  [main][Version.<clinit>(JavaReflectionManager.java:56)] HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
09:48:27.029 INFO  [main][Dialect.<init>(Dialect.java:175)] HHH000400: Using dialect: org.hibernate.dialect.MySQL57Dialect
09:48:27.514 INFO  [main][JtaPlatformInitiator.initiateService(JtaPlatformInitiator.java:52)] HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
09:48:27.573 INFO  [main][LocalContainerEntityManagerFactoryBean.buildNativeEntityManagerFactory(AbstractEntityManagerFactoryBean.java:437)] Initialized JPA EntityManagerFactory for persistence unit 'default'
09:48:28.261 WARN  [main][JpaBaseConfiguration$JpaWebConfiguration.openEntityManagerInViewInterceptor(JpaBaseConfiguration.java:219)] spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
09:48:28.766 INFO  [main][LottoProjectApplicationTests.logStarted(StartupInfoLogger.java:61)] Started LottoProjectApplicationTests in 3.35 seconds (JVM running for 4.394)
09:48:28.910 INFO  [main][Lotto_Impl_1.Create__T_01_0004(Lotto_Impl_1.java:741)] -----------------------------------------------
09:48:28.911 INFO  [main][Lotto_Impl_1.Create__T_01_0004(Lotto_Impl_1.java:742)] 新增 : T_01_0004 (Start)
09:48:28.911 INFO  [main][Lotto_Impl_1.Create__T_01_0004(Lotto_Impl_1.java:743)] 方法名稱 : Create__T_01_0004
09:48:28.974 INFO  [main][Lotto_Impl_1.Create__T_01_0005(Lotto_Impl_1.java:888)] -----------------------------------------------
09:48:28.975 INFO  [main][Lotto_Impl_1.Create__T_01_0005(Lotto_Impl_1.java:889)] 新增 : T_01_0005 (Start)
09:48:28.975 INFO  [main][Lotto_Impl_1.Create__T_01_0005(Lotto_Impl_1.java:890)] 方法名稱 : Create__T_01_0005
09:48:28.988 INFO  [main][Lotto_Impl_1.getLottoSort(Lotto_Impl_1.java:1084)] 提醒錯誤訊息 : org.springframework.aop.AopInvocationException: Null return value from advice does not match primitive return type for: public abstract int com.example.Lotto_Project.Repository.T_01_0005_Dao.search_MAX_LottoSort_By_TableCode1_TableCode2(java.lang.String,java.lang.String)
09:48:29.035 INFO  [main][Lotto_Impl_1.Create__T_01_0005(Lotto_Impl_1.java:927)] 新增 : T_01_0005 (End)
09:48:29.035 INFO  [main][Lotto_Impl_1.Create__T_01_0005(Lotto_Impl_1.java:928)] -----------------------------------------------
09:48:29.042 INFO  [main][Lotto_Impl_1.Create_Update__T_00_0001(Lotto_Impl_1.java:940)] -----------------------------------------------
09:48:29.042 INFO  [main][Lotto_Impl_1.Create_Update__T_00_0001(Lotto_Impl_1.java:941)] 新增 修改 : T_00_0001 (Start)
09:48:29.042 INFO  [main][Lotto_Impl_1.Create_Update__T_00_0001(Lotto_Impl_1.java:942)] 方法名稱 : Create_Update__T_00_0001
09:48:29.050 INFO  [main][Lotto_Impl_1.Create_Update__T_00_0001(Lotto_Impl_1.java:966)] Table : T_01_0004
09:48:29.050 INFO  [main][Lotto_Impl_1.Create_Update__T_00_0001(Lotto_Impl_1.java:967)] 流水號 : 1
